PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
AUS,1,1944,1944,1,f,74,1,RR,1944,O,917.0,9,.,.,1
AUS,1,1944,1944,1,f,75,1,RR,1944,O,842.0,9,.,.,1
AUS,1,1944,1944,1,f,75,5,RR,4,O,4326.0,.,.,.,0
AUS,1,1944,1944,1,f,76,1,RR,1944,O,829.0,9,.,.,1
AUS,1,1944,1944,1,f,77,1,RR,1944,O,887.0,9,.,.,1
AUS,1,1944,1944,1,f,78,1,RR,1944,O,877.0,9,.,.,1
AUS,1,1944,1944,1,f,79,1,RR,1944,O,891.0,9,.,.,1
AUS,1,1944,1944,1,f,80,1,RR,1944,O,779.0,9,.,.,1
AUS,1,1944,1944,1,f,80,5,RR,4,O,3720.0,.,.,.,0
AUS,1,1944,1944,1,f,81,1,RR,1944,O,700.0,9,.,.,1
AUS,1,1944,1944,1,f,82,1,RR,1944,O,774.0,9,.,.,1
AUS,1,1944,1944,1,f,83,1,RR,1944,O,706.0,9,.,.,1
AUS,1,1944,1944,1,f,84,1,RR,1944,O,761.0,9,.,.,1
AUS,1,1944,1944,1,f,85,1,RR,1944,O,547.0,9,.,.,1
AUS,1,1944,1944,1,f,85,+,RR,4,O,2864.0,.,.,.,0
AUS,1,1944,1944,1,f,86,1,RR,1944,O,479.0,9,.,.,1
AUS,1,1944,1944,1,f,87,1,RR,1944,O,410.0,9,.,.,1
AUS,1,1944,1944,1,f,88,1,RR,1944,O,332.0,9,.,.,1
AUS,1,1944,1944,1,f,89,1,RR,1944,O,307.0,9,.,.,1
AUS,1,1944,1944,1,f,90,1,RR,1944,O,220.0,9,.,.,1
AUS,1,1944,1944,1,f,91,1,RR,1944,O,131.0,9,.,.,1
AUS,1,1944,1944,1,f,92,1,RR,1944,O,125.0,9,.,.,1
AUS,1,1944,1944,1,f,93,1,RR,1944,O,87.0,9,.,.,1
AUS,1,1944,1944,1,f,94,1,RR,1944,O,69.0,9,.,.,1
AUS,1,1944,1944,1,f,95,1,RR,1944,O,49.0,9,.,.,1
AUS,1,1944,1944,1,f,96,1,RR,1944,O,32.0,9,.,.,1
AUS,1,1944,1944,1,f,97,1,RR,1944,O,26.0,9,.,.,1
AUS,1,1944,1944,1,f,98,1,RR,1944,O,15.0,9,.,.,1
AUS,1,1944,1944,1,f,99,1,RR,1944,O,17.0,9,.,.,1
AUS,1,1944,1944,1,f,100,+,RR,1944,O,18.0,9,.,.,1
AUS,1,1944,1944,1,f,TOT,.,.,1944,O,31776.0,9,.,.,1
AUS,1,1944,1944,1,f,UNK,.,.,4,O,1.0,.,.,.,0
AUS,1,1944,1944,1,f,UNK,.,.,1944,O,1.0,9,.,.,1
AUS,1,1944,1944,1,m,0,1,RR,1944,O,2728.0,9,.,.,1
AUS,1,1944,1944,1,m,0,1,RR,4,O,2728.0,7,.,.,0
AUS,1,1944,1944,1,m,1,1,RR,1944,O,354.0,9,.,.,1
AUS,1,1944,1944,1,m,1,4,RR,4,O,744.0,.,.,.,0
AUS,1,1944,1944,1,m,2,1,RR,1944,O,180.0,9,.,.,1
AUS,1,1944,1944,1,m,3,1,RR,1944,O,107.0,9,.,.,1
AUS,1,1944,1944,1,m,4,1,RR,1944,O,103.0,9,.,.,1
AUS,1,1944,1944,1,m,5,1,RR,1944,O,92.0,9,.,.,1
AUS,1,1944,1944,1,m,5,5,RR,4,O,345.0,.,.,.,0
AUS,1,1944,1944,1,m,6,1,RR,1944,O,69.0,9,.,.,1
AUS,1,1944,1944,1,m,7,1,RR,1944,O,70.0,9,.,.,1
AUS,1,1944,1944,1,m,8,1,RR,1944,O,60.0,9,.,.,1
AUS,1,1944,1944,1,m,9,1,RR,1944,O,54.0,9,.,.,1
AUS,1,1944,1944,1,m,10,1,RR,1944,O,43.0,9,.,.,1
AUS,1,1944,1944,1,m,10,5,RR,4,O,303.0,.,.,.,0
AUS,1,1944,1944,1,m,11,1,RR,1944,O,55.0,9,.,.,1
AUS,1,1944,1944,1,m,12,1,RR,1944,O,58.0,9,.,.,1
AUS,1,1944,1944,1,m,13,1,RR,1944,O,62.0,9,.,.,1
AUS,1,1944,1944,1,m,14,1,RR,1944,O,85.0,9,.,.,1
AUS,1,1944,1944,1,m,15,1,RR,1944,O,75.0,9,.,.,1
AUS,1,1944,1944,1,m,15,5,RR,4,O,403.0,.,.,.,0
AUS,1,1944,1944,1,m,16,1,RR,1944,O,89.0,9,.,.,1
AUS,1,1944,1944,1,m,17,1,RR,1944,O,90.0,9,.,.,1
AUS,1,1944,1944,1,m,18,1,RR,1944,O,71.0,9,.,.,1
AUS,1,1944,1944,1,m,19,1,RR,1944,O,78.0,9,.,.,1
AUS,1,1944,1944,1,m,20,1,RR,1944,O,58.0,9,.,.,1
AUS,1,1944,1944,1,m,20,5,RR,4,O,326.0,.,.,.,0
AUS,1,1944,1944,1,m,21,1,RR,1944,O,49.0,9,.,.,1
AUS,1,1944,1944,1,m,22,1,RR,1944,O,77.0,9,.,.,1
AUS,1,1944,1944,1,m,23,1,RR,1944,O,73.0,9,.,.,1
AUS,1,1944,1944,1,m,24,1,RR,1944,O,69.0,9,.,.,1
AUS,1,1944,1944,1,m,25,1,RR,1944,O,71.0,9,.,.,1
AUS,1,1944,1944,1,m,25,5,RR,4,O,355.0,.,.,.,0
AUS,1,1944,1944,1,m,26,1,RR,1944,O,65.0,9,.,.,1
AUS,1,1944,1944,1,m,27,1,RR,1944,O,38.0,9,.,.,1
AUS,1,1944,1944,1,m,28,1,RR,1944,O,92.0,9,.,.,1
AUS,1,1944,1944,1,m,29,1,RR,1944,O,89.0,9,.,.,1
AUS,1,1944,1944,1,m,30,1,RR,1944,O,88.0,9,.,.,1
AUS,1,1944,1944,1,m,30,5,RR,4,O,498.0,.,.,.,0
AUS,1,1944,1944,1,m,31,1,RR,1944,O,84.0,9,.,.,1
AUS,1,1944,1944,1,m,32,1,RR,1944,O,109.0,9,.,.,1
AUS,1,1944,1944,1,m,33,1,RR,1944,O,111.0,9,.,.,1
AUS,1,1944,1944,1,m,34,1,RR,1944,O,106.0,9,.,.,1
AUS,1,1944,1944,1,m,35,1,RR,1944,O,115.0,9,.,.,1
AUS,1,1944,1944,1,m,35,5,RR,4,O,693.0,.,.,.,0
AUS,1,1944,1944,1,m,36,1,RR,1944,O,133.0,9,.,.,1
AUS,1,1944,1944,1,m,37,1,RR,1944,O,142.0,9,.,.,1
AUS,1,1944,1944,1,m,38,1,RR,1944,O,146.0,9,.,.,1
AUS,1,1944,1944,1,m,39,1,RR,1944,O,157.0,9,.,.,1
AUS,1,1944,1944,1,m,40,1,RR,1944,O,150.0,9,.,.,1
AUS,1,1944,1944,1,m,40,5,RR,4,O,945.0,.,.,.,0
AUS,1,1944,1944,1,m,41,1,RR,1944,O,146.0,9,.,.,1
AUS,1,1944,1944,1,m,42,1,RR,1944,O,192.0,9,.,.,1
AUS,1,1944,1944,1,m,43,1,RR,1944,O,235.0,9,.,.,1
AUS,1,1944,1944,1,m,44,1,RR,1944,O,222.0,9,.,.,1
AUS,1,1944,1944,1,m,45,1,RR,1944,O,237.0,9,.,.,1
AUS,1,1944,1944,1,m,45,5,RR,4,O,1440.0,.,.,.,0
AUS,1,1944,1944,1,m,46,1,RR,1944,O,254.0,9,.,.,1
AUS,1,1944,1944,1,m,47,1,RR,1944,O,267.0,9,.,.,1
AUS,1,1944,1944,1,m,48,1,RR,1944,O,323.0,9,.,.,1
AUS,1,1944,1944,1,m,49,1,RR,1944,O,359.0,9,.,.,1
AUS,1,1944,1944,1,m,50,1,RR,1944,O,380.0,9,.,.,1
AUS,1,1944,1944,1,m,50,5,RR,4,O,2248.0,.,.,.,0
AUS,1,1944,1944,1,m,51,1,RR,1944,O,347.0,9,.,.,1
AUS,1,1944,1944,1,m,52,1,RR,1944,O,439.0,9,.,.,1
AUS,1,1944,1944,1,m,53,1,RR,1944,O,529.0,9,.,.,1
AUS,1,1944,1944,1,m,54,1,RR,1944,O,553.0,9,.,.,1
AUS,1,1944,1944,1,m,55,1,RR,1944,O,541.0,9,.,.,1
AUS,1,1944,1944,1,m,55,5,RR,4,O,3167.0,.,.,.,0
AUS,1,1944,1944,1,m,56,1,RR,1944,O,629.0,9,.,.,1
AUS,1,1944,1944,1,m,57,1,RR,1944,O,616.0,9,.,.,1
AUS,1,1944,1944,1,m,58,1,RR,1944,O,693.0,9,.,.,1
AUS,1,1944,1944,1,m,59,1,RR,1944,O,688.0,9,.,.,1
AUS,1,1944,1944,1,m,60,1,RR,1944,O,707.0,9,.,.,1
AUS,1,1944,1944,1,m,60,5,RR,4,O,3972.0,.,.,.,0
AUS,1,1944,1944,1,m,61,1,RR,1944,O,696.0,9,.,.,1
AUS,1,1944,1944,1,m,62,1,RR,1944,O,769.0,9,.,.,1
AUS,1,1944,1944,1,m,63,1,RR,1944,O,872.0,9,.,.,1
AUS,1,1944,1944,1,m,64,1,RR,1944,O,928.0,9,.,.,1
AUS,1,1944,1944,1,m,65,1,RR,1944,O,908.0,9,.,.,1
AUS,1,1944,1944,1,m,65,5,RR,4,O,4331.0,.,.,.,0
AUS,1,1944,1944,1,m,66,1,RR,1944,O,825.0,9,.,.,1
AUS,1,1944,1944,1,m,67,1,RR,1944,O,820.0,9,.,.,1
AUS,1,1944,1944,1,m,68,1,RR,1944,O,892.0,9,.,.,1
AUS,1,1944,1944,1,m,69,1,RR,1944,O,886.0,9,.,.,1
AUS,1,1944,1944,1,m,70,1,RR,1944,O,900.0,9,.,.,1
AUS,1,1944,1944,1,m,70,5,RR,4,O,4701.0,.,.,.,0
AUS,1,1944,1944,1,m,71,1,RR,1944,O,836.0,9,.,.,1
AUS,1,1944,1944,1,m,72,1,RR,1944,O,936.0,9,.,.,1
AUS,1,1944,1944,1,m,73,1,RR,1944,O,1001.0,9,.,.,1
AUS,1,1944,1944,1,m,74,1,RR,1944,O,1028.0,9,.,.,1
AUS,1,1944,1944,1,m,75,1,RR,1944,O,978.0,9,.,.,1
AUS,1,1944,1944,1,m,75,5,RR,4,O,4618.0,.,.,.,0
AUS,1,1944,1944,1,m,76,1,RR,1944,O,959.0,9,.,.,1
AUS,1,1944,1944,1,m,77,1,RR,1944,O,878.0,9,.,.,1
AUS,1,1944,1944,1,m,78,1,RR,1944,O,904.0,9,.,.,1
AUS,1,1944,1944,1,m,79,1,RR,1944,O,899.0,9,.,.,1
AUS,1,1944,1944,1,m,80,1,RR,1944,O,861.0,9,.,.,1
AUS,1,1944,1944,1,m,80,5,RR,4,O,3666.0,.,.,.,0
AUS,1,1944,1944,1,m,81,1,RR,1944,O,745.0,9,.,.,1
AUS,1,1944,1944,1,m,82,1,RR,1944,O,727.0,9,.,.,1
AUS,1,1944,1944,1,m,83,1,RR,1944,O,691.0,9,.,.,1
AUS,1,1944,1944,1,m,84,1,RR,1944,O,642.0,9,.,.,1
AUS,1,1944,1944,1,m,85,1,RR,1944,O,503.0,9,.,.,1
AUS,1,1944,1944,1,m,85,+,RR,4,O,2333.0,.,.,.,0
AUS,1,1944,1944,1,m,86,1,RR,1944,O,429.0,9,.,.,1
AUS,1,1944,1944,1,m,87,1,RR,1944,O,370.0,9,.,.,1
AUS,1,1944,1944,1,m,88,1,RR,1944,O,267.0,9,.,.,1
AUS,1,1944,1944,1,m,89,1,RR,1944,O,199.0,9,.,.,1
AUS,1,1944,1944,1,m,90,1,RR,1944,O,151.0,9,.,.,1
AUS,1,1944,1944,1,m,91,1,RR,1944,O,108.0,9,.,.,1
AUS,1,1944,1944,1,m,92,1,RR,1944,O,90.0,9,.,.,1
AUS,1,1944,1944,1,m,93,1,RR,1944,O,69.0,9,.,.,1
AUS,1,1944,1944,1,m,94,1,RR,1944,O,52.0,9,.,.,1
AUS,1,1944,1944,1,m,95,1,RR,1944,O,27.0,9,.,.,1
AUS,1,1944,1944,1,m,96,1,RR,1944,O,24.0,9,.,.,1
AUS,1,1944,1944,1,m,97,1,RR,1944,O,18.0,9,.,.,1
AUS,1,1944,1944,1,m,98,1,RR,1944,O,9.0,9,.,.,1
AUS,1,1944,1944,1,m,99,1,RR,1944,O,6.0,9,.,.,1
AUS,1,1944,1944,1,m,100,+,RR,1944,O,11.0,9,.,.,1
AUS,1,1944,1944,1,m,TOT,.,.,1944,O,37820.0,9,.,.,1
AUS,1,1944,1944,1,m,UNK,.,.,4,O,4.0,.,.,.,0
AUS,1,1944,1944,1,m,UNK,.,.,1944,O,4.0,9,.,.,1
AUS,1,1945,1945,1,f,0,1,RR,1945,O,2032.0,9,.,.,1
AUS,1,1945,1945,1,f,0,1,RR,4,O,2041.0,7,.,.,0
AUS,1,1945,1945,1,f,1,1,RR,1945,O,224.0,9,.,.,1
AUS,1,1945,1945,1,f,1,4,RR,4,O,487.0,.,.,.,0
AUS,1,1945,1945,1,f,2,1,RR,1945,O,84.0,9,.,.,1
AUS,1,1945,1945,1,f,3,1,RR,1945,O,106.0,9,.,.,1
AUS,1,1945,1945,1,f,4,1,RR,1945,O,82.0,9,.,.,1
AUS,1,1945,1945,1,f,5,1,RR,1945,O,56.0,9,.,.,1
AUS,1,1945,1945,1,f,5,5,RR,4,O,217.0,.,.,.,0
AUS,1,1945,1945,1,f,6,1,RR,1945,O,47.0,9,.,.,1
AUS,1,1945,1945,1,f,7,1,RR,1945,O,38.0,9,.,.,1
AUS,1,1945,1945,1,f,8,1,RR,1945,O,46.0,9,.,.,1
AUS,1,1945,1945,1,f,9,1,RR,1945,O,30.0,9,.,.,1
AUS,1,1945,1945,1,f,10,1,RR,1945,O,32.0,9,.,.,1
AUS,1,1945,1945,1,f,10,5,RR,4,O,177.0,.,.,.,0
AUS,1,1945,1945,1,f,11,1,RR,1945,O,37.0,9,.,.,1
AUS,1,1945,1945,1,f,12,1,RR,1945,O,42.0,9,.,.,1
AUS,1,1945,1945,1,f,13,1,RR,1945,O,32.0,9,.,.,1
AUS,1,1945,1945,1,f,14,1,RR,1945,O,34.0,9,.,.,1
AUS,1,1945,1945,1,f,15,1,RR,1945,O,29.0,9,.,.,1
AUS,1,1945,1945,1,f,15,5,RR,4,O,246.0,.,.,.,0
AUS,1,1945,1945,1,f,16,1,RR,1945,O,42.0,9,.,.,1
AUS,1,1945,1945,1,f,17,1,RR,1945,O,54.0,9,.,.,1
AUS,1,1945,1945,1,f,18,1,RR,1945,O,49.0,9,.,.,1
AUS,1,1945,1945,1,f,19,1,RR,1945,O,72.0,9,.,.,1
AUS,1,1945,1945,1,f,20,1,RR,1945,O,64.0,9,.,.,1
AUS,1,1945,1945,1,f,20,5,RR,4,O,366.0,.,.,.,0
AUS,1,1945,1945,1,f,21,1,RR,1945,O,52.0,9,.,.,1
AUS,1,1945,1945,1,f,22,1,RR,1945,O,90.0,9,.,.,1
AUS,1,1945,1945,1,f,23,1,RR,1945,O,82.0,9,.,.,1
AUS,1,1945,1945,1,f,24,1,RR,1945,O,78.0,9,.,.,1
AUS,1,1945,1945,1,f,25,1,RR,1945,O,90.0,9,.,.,1
AUS,1,1945,1945,1,f,25,5,RR,4,O,486.0,.,.,.,0
AUS,1,1945,1945,1,f,26,1,RR,1945,O,93.0,9,.,.,1
AUS,1,1945,1945,1,f,27,1,RR,1945,O,96.0,9,.,.,1
AUS,1,1945,1945,1,f,28,1,RR,1945,O,95.0,9,.,.,1
AUS,1,1945,1945,1,f,29,1,RR,1945,O,112.0,9,.,.,1
AUS,1,1945,1945,1,f,30,1,RR,1945,O,123.0,9,.,.,1
AUS,1,1945,1945,1,f,30,5,RR,4,O,601.0,.,.,.,0
AUS,1,1945,1945,1,f,31,1,RR,1945,O,120.0,9,.,.,1
AUS,1,1945,1945,1,f,32,1,RR,1945,O,122.0,9,.,.,1
AUS,1,1945,1945,1,f,33,1,RR,1945,O,113.0,9,.,.,1
AUS,1,1945,1945,1,f,34,1,RR,1945,O,123.0,9,.,.,1
AUS,1,1945,1945,1,f,35,1,RR,1945,O,139.0,9,.,.,1
AUS,1,1945,1945,1,f,35,5,RR,4,O,684.0,.,.,.,0
AUS,1,1945,1945,1,f,36,1,RR,1945,O,146.0,9,.,.,1
AUS,1,1945,1945,1,f,37,1,RR,1945,O,135.0,9,.,.,1
AUS,1,1945,1945,1,f,38,1,RR,1945,O,127.0,9,.,.,1
AUS,1,1945,1945,1,f,39,1,RR,1945,O,137.0,9,.,.,1
AUS,1,1945,1945,1,f,40,1,RR,1945,O,132.0,9,.,.,1
AUS,1,1945,1945,1,f,40,5,RR,4,O,799.0,.,.,.,0
AUS,1,1945,1945,1,f,41,1,RR,1945,O,131.0,9,.,.,1
AUS,1,1945,1945,1,f,42,1,RR,1945,O,167.0,9,.,.,1
AUS,1,1945,1945,1,f,43,1,RR,1945,O,163.0,9,.,.,1
AUS,1,1945,1945,1,f,44,1,RR,1945,O,206.0,9,.,.,1
AUS,1,1945,1945,1,f,45,1,RR,1945,O,224.0,9,.,.,1
AUS,1,1945,1945,1,f,45,5,RR,4,O,1182.0,.,.,.,0
AUS,1,1945,1945,1,f,46,1,RR,1945,O,197.0,9,.,.,1
AUS,1,1945,1945,1,f,47,1,RR,1945,O,236.0,9,.,.,1
AUS,1,1945,1945,1,f,48,1,RR,1945,O,248.0,9,.,.,1
AUS,1,1945,1945,1,f,49,1,RR,1945,O,277.0,9,.,.,1
AUS,1,1945,1945,1,f,50,1,RR,1945,O,279.0,9,.,.,1
AUS,1,1945,1945,1,f,50,5,RR,4,O,1609.0,.,.,.,0
AUS,1,1945,1945,1,f,51,1,RR,1945,O,279.0,9,.,.,1
AUS,1,1945,1945,1,f,52,1,RR,1945,O,344.0,9,.,.,1
AUS,1,1945,1945,1,f,53,1,RR,1945,O,337.0,9,.,.,1
AUS,1,1945,1945,1,f,54,1,RR,1945,O,370.0,9,.,.,1
AUS,1,1945,1945,1,f,55,1,RR,1945,O,362.0,9,.,.,1
AUS,1,1945,1945,1,f,55,5,RR,4,O,2028.0,.,.,.,0
AUS,1,1945,1945,1,f,56,1,RR,1945,O,386.0,9,.,.,1
AUS,1,1945,1945,1,f,57,1,RR,1945,O,412.0,9,.,.,1
AUS,1,1945,1945,1,f,58,1,RR,1945,O,444.0,9,.,.,1
AUS,1,1945,1945,1,f,59,1,RR,1945,O,424.0,9,.,.,1
AUS,1,1945,1945,1,f,60,1,RR,1945,O,491.0,9,.,.,1
AUS,1,1945,1945,1,f,60,5,RR,4,O,2558.0,.,.,.,0
AUS,1,1945,1945,1,f,61,1,RR,1945,O,453.0,9,.,.,1
AUS,1,1945,1945,1,f,62,1,RR,1945,O,492.0,9,.,.,1
AUS,1,1945,1945,1,f,63,1,RR,1945,O,540.0,9,.,.,1
AUS,1,1945,1945,1,f,64,1,RR,1945,O,582.0,9,.,.,1
AUS,1,1945,1945,1,f,65,1,RR,1945,O,635.0,9,.,.,1
AUS,1,1945,1945,1,f,65,5,RR,4,O,3200.0,.,.,.,0
AUS,1,1945,1945,1,f,66,1,RR,1945,O,588.0,9,.,.,1
AUS,1,1945,1945,1,f,67,1,RR,1945,O,634.0,9,.,.,1
AUS,1,1945,1945,1,f,68,1,RR,1945,O,684.0,9,.,.,1
AUS,1,1945,1945,1,f,69,1,RR,1945,O,659.0,9,.,.,1
AUS,1,1945,1945,1,f,70,1,RR,1945,O,731.0,9,.,.,1
AUS,1,1945,1945,1,f,70,5,RR,4,O,3887.0,.,.,.,0
AUS,1,1945,1945,1,f,71,1,RR,1945,O,674.0,9,.,.,1
AUS,1,1945,1945,1,f,72,1,RR,1945,O,747.0,9,.,.,1
AUS,1,1945,1945,1,f,73,1,RR,1945,O,845.0,9,.,.,1
AUS,1,1945,1945,1,f,74,1,RR,1945,O,890.0,9,.,.,1
AUS,1,1945,1945,1,f,75,1,RR,1945,O,893.0,9,.,.,1
AUS,1,1945,1945,1,f,75,5,RR,4,O,4362.0,.,.,.,0
AUS,1,1945,1945,1,f,76,1,RR,1945,O,869.0,9,.,.,1
AUS,1,1945,1945,1,f,77,1,RR,1945,O,832.0,9,.,.,1
AUS,1,1945,1945,1,f,78,1,RR,1945,O,911.0,9,.,.,1
AUS,1,1945,1945,1,f,79,1,RR,1945,O,857.0,9,.,.,1
AUS,1,1945,1945,1,f,80,1,RR,1945,O,911.0,9,.,.,1
AUS,1,1945,1945,1,f,80,5,RR,4,O,3934.0,.,.,.,0
AUS,1,1945,1945,1,f,81,1,RR,1945,O,730.0,9,.,.,1
AUS,1,1945,1945,1,f,82,1,RR,1945,O,797.0,9,.,.,1
AUS,1,1945,1945,1,f,83,1,RR,1945,O,776.0,9,.,.,1
AUS,1,1945,1945,1,f,84,1,RR,1945,O,720.0,9,.,.,1
AUS,1,1945,1945,1,f,85,1,RR,1945,O,635.0,9,.,.,1
AUS,1,1945,1945,1,f,85,+,RR,4,O,3156.0,.,.,.,0
AUS,1,1945,1945,1,f,86,1,RR,1945,O,528.0,9,.,.,1
AUS,1,1945,1945,1,f,87,1,RR,1945,O,435.0,9,.,.,1
AUS,1,1945,1945,1,f,88,1,RR,1945,O,389.0,9,.,.,1
AUS,1,1945,1945,1,f,89,1,RR,1945,O,327.0,9,.,.,1
AUS,1,1945,1945,1,f,90,1,RR,1945,O,212.0,9,.,.,1
AUS,1,1945,1945,1,f,91,1,RR,1945,O,162.0,9,.,.,1
AUS,1,1945,1945,1,f,92,1,RR,1945,O,115.0,9,.,.,1
AUS,1,1945,1945,1,f,93,1,RR,1945,O,103.0,9,.,.,1
AUS,1,1945,1945,1,f,94,1,RR,1945,O,70.0,9,.,.,1
AUS,1,1945,1945,1,f,95,1,RR,1945,O,74.0,9,.,.,1
AUS,1,1945,1945,1,f,96,1,RR,1945,O,36.0,9,.,.,1
AUS,1,1945,1945,1,f,97,1,RR,1945,O,20.0,9,.,.,1
AUS,1,1945,1945,1,f,98,1,RR,1945,O,19.0,9,.,.,1
AUS,1,1945,1945,1,f,99,1,RR,1945,O,14.0,9,.,.,1
AUS,1,1945,1945,1,f,100,+,RR,1945,O,17.0,9,.,.,1
AUS,1,1945,1945,1,f,TOT,.,.,1945,O,32020.0,9,.,.,1
AUS,1,1945,1945,1,f,UNK,.,.,4,O,0.0,.,.,.,0
AUS,1,1945,1945,1,f,UNK,.,.,1945,O,0.0,9,.,.,1
AUS,1,1945,1945,1,m,0,1,RR,1945,O,2685.0,9,.,.,1
AUS,1,1945,1945,1,m,0,1,RR,4,O,2685.0,7,.,.,0
AUS,1,1945,1945,1,m,1,1,RR,1945,O,277.0,9,.,.,1
AUS,1,1945,1945,1,m,1,4,RR,4,O,644.0,.,.,.,0
AUS,1,1945,1945,1,m,2,1,RR,1945,O,162.0,9,.,.,1
AUS,1,1945,1945,1,m,3,1,RR,1945,O,103.0,9,.,.,1
AUS,1,1945,1945,1,m,4,1,RR,1945,O,102.0,9,.,.,1
AUS,1,1945,1945,1,m,5,1,RR,1945,O,86.0,9,.,.,1
AUS,1,1945,1945,1,m,5,5,RR,4,O,328.0,.,.,.,0
AUS,1,1945,1945,1,m,6,1,RR,1945,O,88.0,9,.,.,1
AUS,1,1945,1945,1,m,7,1,RR,1945,O,57.0,9,.,.,1
AUS,1,1945,1945,1,m,8,1,RR,1945,O,50.0,9,.,.,1
AUS,1,1945,1945,1,m,9,1,RR,1945,O,47.0,9,.,.,1
AUS,1,1945,1945,1,m,10,1,RR,1945,O,49.0,9,.,.,1
AUS,1,1945,1945,1,m,10,5,RR,4,O,265.0,.,.,.,0
AUS,1,1945,1945,1,m,11,1,RR,1945,O,45.0,9,.,.,1
AUS,1,1945,1945,1,m,12,1,RR,1945,O,52.0,9,.,.,1
AUS,1,1945,1945,1,m,13,1,RR,1945,O,50.0,9,.,.,1
AUS,1,1945,1945,1,m,14,1,RR,1945,O,69.0,9,.,.,1
AUS,1,1945,1945,1,m,15,1,RR,1945,O,69.0,9,.,.,1
AUS,1,1945,1945,1,m,15,5,RR,4,O,410.0,.,.,.,0
AUS,1,1945,1945,1,m,16,1,RR,1945,O,77.0,9,.,.,1
AUS,1,1945,1945,1,m,17,1,RR,1945,O,91.0,9,.,.,1
AUS,1,1945,1945,1,m,18,1,RR,1945,O,109.0,9,.,.,1
AUS,1,1945,1945,1,m,19,1,RR,1945,O,64.0,9,.,.,1
AUS,1,1945,1945,1,m,20,1,RR,1945,O,68.0,9,.,.,1
AUS,1,1945,1945,1,m,20,5,RR,4,O,319.0,.,.,.,0
AUS,1,1945,1945,1,m,21,1,RR,1945,O,59.0,9,.,.,1
AUS,1,1945,1945,1,m,22,1,RR,1945,O,72.0,9,.,.,1
AUS,1,1945,1945,1,m,23,1,RR,1945,O,45.0,9,.,.,1
AUS,1,1945,1945,1,m,24,1,RR,1945,O,75.0,9,.,.,1
AUS,1,1945,1945,1,m,25,1,RR,1945,O,62.0,9,.,.,1
AUS,1,1945,1945,1,m,25,5,RR,4,O,368.0,.,.,.,0
AUS,1,1945,1945,1,m,26,1,RR,1945,O,59.0,9,.,.,1
AUS,1,1945,1945,1,m,27,1,RR,1945,O,69.0,9,.,.,1
AUS,1,1945,1945,1,m,28,1,RR,1945,O,95.0,9,.,.,1
AUS,1,1945,1945,1,m,29,1,RR,1945,O,83.0,9,.,.,1
AUS,1,1945,1945,1,m,30,1,RR,1945,O,88.0,9,.,.,1
AUS,1,1945,1945,1,m,30,5,RR,4,O,486.0,.,.,.,0
AUS,1,1945,1945,1,m,31,1,RR,1945,O,82.0,9,.,.,1
AUS,1,1945,1945,1,m,32,1,RR,1945,O,89.0,9,.,.,1
AUS,1,1945,1945,1,m,33,1,RR,1945,O,117.0,9,.,.,1
AUS,1,1945,1945,1,m,34,1,RR,1945,O,110.0,9,.,.,1
AUS,1,1945,1945,1,m,35,1,RR,1945,O,126.0,9,.,.,1
AUS,1,1945,1945,1,m,35,5,RR,4,O,695.0,.,.,.,0
AUS,1,1945,1945,1,m,36,1,RR,1945,O,114.0,9,.,.,1
AUS,1,1945,1945,1,m,37,1,RR,1945,O,125.0,9,.,.,1
AUS,1,1945,1945,1,m,38,1,RR,1945,O,183.0,9,.,.,1
AUS,1,1945,1945,1,m,39,1,RR,1945,O,147.0,9,.,.,1
AUS,1,1945,1945,1,m,40,1,RR,1945,O,175.0,9,.,.,1
AUS,1,1945,1945,1,m,40,5,RR,4,O,973.0,.,.,.,0
AUS,1,1945,1945,1,m,41,1,RR,1945,O,181.0,9,.,.,1
AUS,1,1945,1945,1,m,42,1,RR,1945,O,175.0,9,.,.,1
AUS,1,1945,1945,1,m,43,1,RR,1945,O,175.0,9,.,.,1
AUS,1,1945,1945,1,m,44,1,RR,1945,O,267.0,9,.,.,1
AUS,1,1945,1945,1,m,45,1,RR,1945,O,288.0,9,.,.,1
AUS,1,1945,1945,1,m,45,5,RR,4,O,1416.0,.,.,.,0
AUS,1,1945,1945,1,m,46,1,RR,1945,O,240.0,9,.,.,1
AUS,1,1945,1945,1,m,47,1,RR,1945,O,254.0,9,.,.,1
AUS,1,1945,1945,1,m,48,1,RR,1945,O,316.0,9,.,.,1
AUS,1,1945,1945,1,m,49,1,RR,1945,O,318.0,9,.,.,1
AUS,1,1945,1945,1,m,50,1,RR,1945,O,368.0,9,.,.,1
AUS,1,1945,1945,1,m,50,5,RR,4,O,2261.0,.,.,.,0
AUS,1,1945,1945,1,m,51,1,RR,1945,O,379.0,9,.,.,1
AUS,1,1945,1945,1,m,52,1,RR,1945,O,483.0,9,.,.,1
AUS,1,1945,1945,1,m,53,1,RR,1945,O,508.0,9,.,.,1
AUS,1,1945,1945,1,m,54,1,RR,1945,O,523.0,9,.,.,1
AUS,1,1945,1945,1,m,55,1,RR,1945,O,563.0,9,.,.,1
AUS,1,1945,1945,1,m,55,5,RR,4,O,3212.0,.,.,.,0
